Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
273,"JW Jonker, JM Suh, AR Atkins, M Ahmadian, P Li, ...","A PPARγ–FGF1 axis is required for adaptive adipose remodelling and metabolic homeostasis",2012,"Nature","nature.com","https://www.nature.com/articles/nature10998","https://scholar.google.com/scholar?cites=3196993235383829131&as_sdt=2005&sciodt=2007&hl=en",93,"2023-07-13 17:55:37","","","","",,,,,273,24.82,46,6,11,"… Together, our findings show that when challenged with an HFD or HCC, Fgf1 –/– mice are … 10-μm frozen sections analysed for blood vessel density using fluorescence microscopy. …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3358516/","https://scholar.google.com/scholar?q=related:i0JhwGgAXiwJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
26,"L Yuan, Y Wang, C Lu, X Li","Angiotensin-converting enzyme 2 deficiency aggravates glucose intolerance via impairment of islet microvascular density in mice with high-fat diet",2013,"Journal of diabetes research","hindawi.com","https://www.hindawi.com/journals/jdr/2013/405284/abs/","https://scholar.google.com/scholar?cites=11713140861112317550&as_sdt=2005&sciodt=2007&hl=en",94,"2023-07-13 17:55:37","HTML","","","",,,,,26,2.60,7,4,10,"… -term HFD, the AUCG of ACE2 KO mice was increased obviously in comparison with the WT mice, with … islet function of mice with long-term HFD via impairment of islet microvasculature. …","https://www.hindawi.com/journals/jdr/2013/405284/abs/","https://scholar.google.com/scholar?q=related:bna25o1vjaIJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
14,"V Ormazabal, E Nova-Lampeti, D Rojas, ...","Secretome from human mesenchymal stem cells-derived endothelial cells promotes wound healing in a type-2 diabetes mouse model",2022,"International journal of …","mdpi.com","https://www.mdpi.com/1422-0067/23/2/941","https://scholar.google.com/scholar?cites=4273134760536784456&as_sdt=2005&sciodt=2007&hl=en",95,"2023-07-13 17:55:37","HTML","","","",,,,,14,14.00,4,4,1,"… HFD and CD mice. Lower total antioxidant content was observed in HFD mice than CD mice … MSCs contributes to angiogenesis as vessel density was increased with MSCs compared …","https://www.mdpi.com/1422-0067/23/2/941","https://scholar.google.com/scholar?q=related:SD4rt2w5TTsJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
85,"W Gohir, KM Kennedy, JG Wallace, ...","High‐fat diet intake modulates maternal intestinal adaptations to pregnancy and results in placental hypoxia, as well as altered fetal gut barrier proteins and immune …",2019,"The Journal of …","Wiley Online Library","https://physoc.onlinelibrary.wiley.com/doi/abs/10.1113/JP277353","https://scholar.google.com/scholar?cites=5918319628413914940&as_sdt=2005&sciodt=2007&hl=en",96,"2023-07-13 17:55:37","","10.1113/JP277353","","",,,,,85,21.25,21,4,4,"… In the present study, we generated cohorts of female C57BL/6J mice fed a control (17% kcal … ) as a measure of vessel density, we found increased CD31 in HFD placentas (P <0.0001). …","https://physoc.onlinelibrary.wiley.com/doi/pdfdirect/10.1113/JP277353","https://scholar.google.com/scholar?q=related:PE_VblgYIlIJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
13,"M Van Hul, D Bauters, RH Lijnen","Differential effects of a gelatinase inhibitor on adipocyte differentiation and adipose tissue development",2013,"Clinical and Experimental …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1440-1681.12154","https://scholar.google.com/scholar?cites=4719292556215591821&as_sdt=2005&sciodt=2007&hl=en",97,"2023-07-13 17:55:37","","10.1111/1440-1681.12154","","",,,,,13,1.30,4,3,10,"… -treated mice. Adipocyte density was higher after tolylsam treatment and blood vessel density, … However, we have shown that MMP-12 deficiency in mice fed an HFD does not affect …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/1440-1681.12154","https://scholar.google.com/scholar?q=related:jSNgdJNLfkEJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
1,"T Yin, S Chen, G Zeng, W Yuan, Y Lu, Y Zhang, ...","Angiogenesis–Browning Interplay Mediated by Asprosin-Knockout Contributes to Weight Loss in Mice with Obesity",2022,"International Journal of …","mdpi.com","https://www.mdpi.com/1422-0067/23/24/16166","https://scholar.google.com/scholar?cites=15786933495357678246&as_sdt=2005&sciodt=2007&hl=en",98,"2023-07-13 17:55:37","HTML","","","",,,,,1,1.00,0,7,1,"… It is believed that the vessel density in WAT is much less than that in BAT, demonstrating … Both CKO and WT mice were fed with HFD for 16 weeks. Although numerous studies in the …","https://www.mdpi.com/1422-0067/23/24/16166","https://scholar.google.com/scholar?q=related:pqKCC190FtsJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
104,"V Christiaens, M Van Hul, HR Lijnen, ...","CD36 promotes adipocyte differentiation and adipogenesis",2012,"Biochimica et Biophysica …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304416512000943","https://scholar.google.com/scholar?cites=14393125435131985878&as_sdt=2005&sciodt=2007&hl=en",99,"2023-07-13 17:55:37","HTML","","","",,,,,104,9.45,26,4,11,"… We observed a lower total body weight in CD36 −/− mice fed a HFD, whereas CD36 deficiency had no effect on food intake or body temperature. Interestingly, isolated SC and GON fat …","https://www.sciencedirect.com/science/article/pii/S0304416512000943","https://scholar.google.com/scholar?q=related:1n-uQFOnvscJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
43,"E Cao, MJ Watt, CJ Nowell, T Quach, JS Simpson, ...","Mesenteric lymphatic dysfunction promotes insulin resistance and represents a potential treatment target in obesity",2021,"Nature …","nature.com","https://www.nature.com/articles/s42255-021-00457-w","https://scholar.google.com/scholar?cites=1246570753975625624&as_sdt=2005&sciodt=2007&hl=en",100,"2023-07-13 17:55:37","","","","",,,,,43,21.50,7,6,2,"… We find that lymph from mice and humans consuming a high-fat diet (HFD) stimulates … obesity and/or diabetes in which lymphatic vessel density, contractility and transport properties are …","https://www.researchgate.net/profile/Dovile-Anderson/publication/354709130_Mesenteric_lymphatic_dysfunction_promotes_insulin_resistance_and_represents_a_potential_treatment_target_in_obesity/links/63f6ce000cf1030a5643af28/Mesenteric-lymphatic-dysfunction-promotes-insulin-resistance-and-represents-a-potential-treatment-target-in-obesity.pdf?_sg%5B0%5D=started_experiment_milestone&_sg%5B1%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D","https://scholar.google.com/scholar?q=related:mKcbAn-1TBEJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
77,"G Kerckhofs, S Stegen, N Van Gastel, A Sap, ...","Simultaneous three-dimensional visualization of mineralized and soft skeletal tissues by a novel microCT contrast agent with polyoxometalate structure",2018,"Biomaterials","Elsevier","https://www.sciencedirect.com/science/article/pii/S0142961217308207","https://scholar.google.com/scholar?cites=6539963462465215962&as_sdt=2005&sciodt=2007&hl=en",101,"2023-07-13 17:55:37","HTML","","","",,,,,77,15.40,15,5,5,"… mice (YNG and OLD respectively; n = 8) were compared to analyze the effect of aging. In addition, 8-week-old mice were fed a high fat diet (HFD) for 22 weeks (HFD, n … vessel density (#/…","https://www.sciencedirect.com/science/article/pii/S0142961217308207","https://scholar.google.com/scholar?q=related:2t1FcB6ewloJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
9,"JD Garritson, S Boudina","The effects of exercise on white and brown adipose tissue cellularity, metabolic activity and remodeling",2021,"Frontiers in Physiology","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fphys.2021.772894/full?utm_source=dlvr.it&utm_medium=twitter","https://scholar.google.com/scholar?cites=6932191046694821957&as_sdt=2005&sciodt=2007&hl=en",102,"2023-07-13 17:55:37","HTML","10.3389/fphys.2021.772894","","",,,,,9,4.50,5,2,2,"… 12 weeks) failed to increase vessel density in SUB of insulin … rats resulted in improved vessel density in both SUB and VIS … M2 phenotype in SUB fat of mice fed the HFD, which led to an …","https://www.frontiersin.org/articles/10.3389/fphys.2021.772894/full?utm_source=dlvr.it&utm_medium=twitter","https://scholar.google.com/scholar?q=related:RWBjVQcXNGAJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
57,"TE Ryan, CA Schmidt, TD Green, EE Spangenburg, ...","Targeted expression of catalase to mitochondria protects against ischemic myopathy in high-fat diet–fed mice",2016,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/65/9/2553/40200","https://scholar.google.com/scholar?cites=17413774328531355851&as_sdt=2005&sciodt=2007&hl=en",103,"2023-07-13 17:55:37","","","","",,,,,57,8.14,11,5,7,"… Skeletal muscle morphology and vessel density were assessed by standard light and IF … flux shows lower paw perfusion recovery in HFD mice (n = 12) compared with LFD mice (n = 12). …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5001179/","https://scholar.google.com/scholar?q=related:y4jtWn0nqvEJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
5,"L Vergori, E Lauret, R Soleti, MC Martinez, ...","Low concentration of ethanol favors progenitor cell differentiation and neovascularization in high-fat diet-fed mice model",2016,"… International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1357272516301765","https://scholar.google.com/scholar?cites=7827946434812054423&as_sdt=2005&sciodt=2007&hl=en",104,"2023-07-13 17:55:37","HTML","","","",,,,,5,0.71,1,5,7,"… conducted using BM cells isolated from mice fed with HFD injected in HFD mice. At day 7, Matrigel … We next stained the Matrigel plugs with anti-CD31 antibody to analyze vessel density. …","https://www.sciencedirect.com/science/article/pii/S1357272516301765","https://scholar.google.com/scholar?q=related:lwvC585zomwJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"H Nurmi","VEGF-C is required for intestinal lymphatic vessel structure and function",,"","","","",105,"2023-07-13 17:55:37","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:3MhLBx1_-OAJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
12,"AE Declèves, JJ Rychak, DJ Smith, ...","Effects of high-fat diet and losartan on renal cortical blood flow using contrast ultrasound imaging",2013,"American Journal of …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajprenal.00326.2013","https://scholar.google.com/scholar?cites=4449155756247667553&as_sdt=2005&sciodt=2007&hl=en",106,"2023-07-13 17:55:37","","10.1152/ajprenal.00326.2013","","",,,,,12,1.20,3,4,10,"… Additionally, a rarefaction in cortical capillaries was found in HFD-treated mice and reversed with losartan, suggesting that alterations in blood vessel density may be responsible for our …","https://journals.physiology.org/doi/prev/20130918-aop/pdf/10.1152/ajprenal.00326.2013","https://scholar.google.com/scholar?q=related:YdOGcZaTvj0J:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
40,"BY Park, H Lee, S Woo, M Yoon, J Kim, Y Hong, ...","Reduction of Adipose Tissue Mass by the Angiogenesis Inhibitor ALS-L1023 from Melissa officinalis",2015,"PLoS …","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0141612","https://scholar.google.com/scholar?cites=9554646045913755799&as_sdt=2005&sciodt=2007&hl=en",107,"2023-07-13 17:55:37","HTML","","","",,,,,40,5.00,6,7,8,"… effects of ALS on blood vessel density in both VSC and SC … /kg/day) to supplement the HFD in an obese mouse model to … ALS-treated mice compared to untreated obese mice. These …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0141612","https://scholar.google.com/scholar?q=related:l7BHwfTrmIQJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
2,"M Park, KA Cho, YH Kim, KH Lee, SY Woo","Lymphatic endothelial cells promote T lymphocyte migration into lymph nodes under hyperlipidemic conditions",2020,"Biochemical and Biophysical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006291X20304459","https://scholar.google.com/scholar?cites=2523084054261335534&as_sdt=2005&sciodt=2007&hl=en",108,"2023-07-13 17:55:37","HTML","","","",,,,,2,0.67,0,5,3,"… Given the elevated serum lipid levels in HCD and HFD mice… HFD mice displayed an elevated proportion of LYVE-1-positive cells and CD3-positive cells compared with those of CD mice …","https://www.sciencedirect.com/science/article/pii/S0006291X20304459","https://scholar.google.com/scholar?q=related:7gWzWJTLAyMJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
6,"R Ariyagunarajah, HH Chen","To be or not to be obese: Impact of obesity on lymphatic function",2017,"The Journal of Physiology","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5330919/","https://scholar.google.com/scholar?cites=10442041356183816696&as_sdt=2005&sciodt=2007&hl=en",109,"2023-07-13 17:55:37","HTML","","","",,,,,6,1.00,3,2,6,"… obese mice when compared to the lean controls. Overall, weight loss induced by transferring obese mice from a HFD to … leakiness, reduced lymphatic vessel density, reduced cutaneous …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5330919/","https://scholar.google.com/scholar?q=related:-ElGBUqV6ZAJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
76,"H Wada, S Ura, S Kitaoka, N Satoh-Asahara, T Horie, ...","Distinct characteristics of circulating vascular endothelial growth factor-a and C levels in human subjects",2011,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0029351","https://scholar.google.com/scholar?cites=12044873935448806653&as_sdt=2005&sciodt=2007&hl=en",110,"2023-07-13 17:55:37","HTML","","","",,,,,76,6.33,13,6,12,"… In apolipoprotein E-deficient mice fed a high-fat-diet (HFD) or normal chow (NC) for 16 … in HFD mice with advanced atherosclerosis and marked hypercholesterolemia than NC mice. …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0029351","https://scholar.google.com/scholar?q=related:_ZTJHgf9J6cJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
295,"V Christiaens, HR Lijnen","Angiogenesis and development of adipose tissue",2010,"Molecular and cellular endocrinology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0303720709004109","https://scholar.google.com/scholar?cites=16478224397761191302&as_sdt=2005&sciodt=2007&hl=en",111,"2023-07-13 17:55:37","HTML","","","",,,,,295,22.69,148,2,13,"… ob/ob mice and C57Bl/6 mice on HFD had significantly … − mice, and blood vessel density, normalized to adipocyte number, was significantly lower in SC adipose tissue of PlGF −/− mice. …","https://www.sciencedirect.com/science/article/pii/S0303720709004109","https://scholar.google.com/scholar?q=related:hh27zchpruQJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
8,"SV Amin, S Khanna, SP Parvar, ...","Metformin and retinal diseases in preclinical and clinical studies: Insights and review of literature",2022,"Experimental …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/15353702211069986","https://scholar.google.com/scholar?cites=10196080108664906943&as_sdt=2005&sciodt=2007&hl=en",112,"2023-07-13 17:55:37","","10.1177/15353702211069986","","",,,,,8,8.00,2,4,1,"… mice had less severe DR than STZ mice, although the amount of avascular retina was similar in the two groups. At 12 weeks, retinal vessel density … months after mice were fed an HFD. …","https://journals.sagepub.com/doi/pdf/10.1177/15353702211069986","https://scholar.google.com/scholar?q=related:v-RlctbAf40J:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
1,"M Wang, Z Wang, Y Miao, H Wei, J Peng, Y Zhou","Diallyl trisulfide promotes placental angiogenesis by regulating lipid metabolism and alleviating inflammatory responses in obese pregnant mice",2022,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/14/11/2230","https://scholar.google.com/scholar?cites=10458564395641721750&as_sdt=2005&sciodt=2007&hl=en",113,"2023-07-13 17:55:37","HTML","","","",,,,,1,1.00,0,6,1,"… and placental development of mice in each group. We found that the HFD treatment reduced fetal … for alleviating placental inflammation and increasing placental blood vessel density. …","https://www.mdpi.com/2072-6643/14/11/2230","https://scholar.google.com/scholar?q=related:ltPF7udIJJEJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"O Wang, L Han, H Lin, M Tian, S Zhang, B Duan, ...","Fabricating 3-dimensional human brown adipose microtissues for transplantation studies",2023,"Bioactive Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/S2452199X22004467","",114,"2023-07-13 17:55:37","HTML","","","",,,,,0,0.00,0,7,1,"… The vessel density was comparable to the endoBAT of HFD mice but lower than the … expression, blood vessel density, and TH+ nerve density in HFD mice. In general, HFD mice with BA …","https://www.sciencedirect.com/science/article/pii/S2452199X22004467","https://scholar.google.com/scholar?q=related:O2h2O-hDzpYJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
195,"T Bai, M Li, Y Liu, Z Qiao, Z Wang","Inhibition of ferroptosis alleviates atherosclerosis through attenuating lipid peroxidation and endothelial dysfunction in mouse aortic endothelial cell",2020,"Free Radical Biology and Medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S089158492031162X","https://scholar.google.com/scholar?cites=957293106584897485&as_sdt=2005&sciodt=2007&hl=en",115,"2023-07-13 17:55:37","HTML","","","",,,,,195,65.00,39,5,3,"… In order to confirm our hypothesis, ApoE −/- mice were fed with high fat diet (HFD) to induce AS in vivo and treated with ferroptosis-specific inhibitor Ferrostatin-1 (Fer-1) [6,24], and then …","https://www.sciencedirect.com/science/article/pii/S089158492031162X","https://scholar.google.com/scholar?q=related:zUfsKwL9SA0J:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"J McClung, TE Ryan, CA Schmidt, TD Green, ...","Targeted Expression of Catalase to Mitochondria Protects Against Ischemic Myopathy in High-Fat Diet-Fed Mice",2016,"","thescholarship.ecu.edu","https://thescholarship.ecu.edu/bitstream/handle/10342/9957/McClungTargetedExpressionofCatalasetoMitochondriaProtectsAgainstIschemicMyopathy.pdf?sequence=1","",116,"2023-07-13 17:55:37","PDF","","","",,,,,0,0.00,0,5,7,"… myopathy was only evident in chronic HFD mice. Second, targeted measurements of paw tissue oxygenation and IF imaging for vessel density were not different between diets in either …","https://thescholarship.ecu.edu/bitstream/handle/10342/9957/McClungTargetedExpressionofCatalasetoMitochondriaProtectsAgainstIschemicMyopathy.pdf?sequence=1","https://scholar.google.com/scholar?q=related:FPrafxEDcDYJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"E Spangenburg, TE Ryan, CA Schmidt, TD Green, ...","Targeted Expression of Catalase to Mitochondria Protects Against Ischemic Myopathy in High-Fat Diet-Fed Mice",2016,"","thescholarship.ecu.edu","https://thescholarship.ecu.edu/bitstream/handle/10342/9840/SpangenburgTargetedExpressionofCatalase%20tomitochondriaprotects.pdf?sequence=1","",117,"2023-07-13 17:55:37","PDF","","","",,,,,0,0.00,0,5,7,"… myopathy was only evident in chronic HFD mice. Second, targeted measurements of paw tissue oxygenation and IF imaging for vessel density were not different between diets in either …","https://thescholarship.ecu.edu/bitstream/handle/10342/9840/SpangenburgTargetedExpressionofCatalase%20tomitochondriaprotects.pdf?sequence=1","https://scholar.google.com/scholar?q=related:eYQ_Pz-UkiUJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
1,"RS Czepielewski, A Gallerand, J Gilleron, ...","Lymphatic and blood network analysis during obesity",2020,"JoVE (Journal of …","jove.com","https://www.jove.com/t/61814/lymphatic-and-blood-network-analysis-during-obesity","https://scholar.google.com/scholar?cites=15477813211887837453&as_sdt=2005&sciodt=2007&hl=en",118,"2023-07-13 17:55:37","","","","",,,,,1,0.33,0,4,3,"… mice have a defective lymphatic vasculature development characterized by reduced lymphatic vessel density … Diet (HFD) induces a lymphatic remodeling and obese mice have smaller …","","https://scholar.google.com/scholar?q=related:DSFsehw9zNYJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
31,"M Ali, V Mali, S Haddox, SM AbdelGhany, ...","Essential role of IL-12 in angiogenesis in type 2 diabetes",2017,"The American journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002944017305941","https://scholar.google.com/scholar?cites=4172697266082661869&as_sdt=2005&sciodt=2007&hl=en",119,"2023-07-13 17:55:37","HTML","","","",,,,,31,5.17,6,5,6,"… by the blood vessel density measurement assessed by … in WT mice fed an HFD compared with all other groups of mice (… in WT mice fed an HFD mice compared with WT mice fed a …","https://www.sciencedirect.com/science/article/pii/S0002944017305941","https://scholar.google.com/scholar?q=related:7cUZPA5m6DkJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
23,"I Scroyen, B Hemmeryckx, ...","From mice to men–mouse models in obesity research: What can we learn?",2013,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/abstract/10.1160/TH12-11-0873","https://scholar.google.com/scholar?cites=10383210949425001678&as_sdt=2005&sciodt=2007&hl=en",120,"2023-07-13 17:55:37","","10.1160/TH12-11-0873","","",,,,,23,2.30,8,3,10,"… size in these obese mice. To take this into account, blood vessel density in adipose tissue … MMP2-deficient mice when kept on a HFD, but not MMP-9-deficient mice, show significantly …","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH12-11-0873.pdf","https://scholar.google.com/scholar?q=related:znRsjFiTGJAJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
7,"X Pan, S Chen, X Chen, Q Ren, L Yue, S Niu, ...","UTP14A, DKC1, DDX10, PinX1, and ESF1 modulate cardiac angiogenesis leading to obesity-induced cardiac injury",2022,"Journal of Diabetes …","hindawi.com","https://www.hindawi.com/journals/jdr/2022/2923291/","https://scholar.google.com/scholar?cites=2548659449765071821&as_sdt=2005&sciodt=2007&hl=en",121,"2023-07-13 17:55:37","HTML","","","",,,,,7,7.00,1,7,1,"… The hearts of NCD and HFD mice were … The vessel density was calculated after observing under a microscope. In order to identify changes in the cardiovascular function of obese mice, …","https://www.hindawi.com/journals/jdr/2022/2923291/","https://scholar.google.com/scholar?q=related:zYuwJESoXiMJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
5,"SA Chae, JS Son, L Zhao, Y Gao, ...","Exerkine apelin reverses obesity-associated placental dysfunction by accelerating mitochondrial biogenesis in mice",2022,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpendo.00023.2022","https://scholar.google.com/scholar?cites=12782110902615694898&as_sdt=2005&sciodt=2007&hl=en",122,"2023-07-13 17:55:37","","10.1152/ajpendo.00023.2022","","",,,,,5,5.00,1,5,1,"… mice (8-wk-old) fed a CD or HFD (60% for 8 wk and 45% for 1 wk before mating) were used, and the HFD mice … decrease of labyrinth zone and vessel density was observed in OB/PBS …","https://journals.physiology.org/doi/prev/20220411-aop/pdf/10.1152/ajpendo.00023.2022","https://scholar.google.com/scholar?q=related:Ml4OtiQuY7EJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
55,"J Honek, T Seki, H Iwamoto, C Fischer, ...","Modulation of age-related insulin sensitivity by VEGF-dependent vascular plasticity in adipose tissues",2014,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/doi/abs/10.1073/pnas.1415825111","https://scholar.google.com/scholar?cites=5324779289436165347&as_sdt=2005&sciodt=2007&hl=en",123,"2023-07-13 17:55:37","","10.1073/pnas.1415825111","","",,,,,55,6.11,11,5,9,"… Despite changes of vessel density, pericyte coverage in adipose vasculatures of all studied … sensitivity in obese mice, we treated 7-mo-old obese mice fed a high-fat diet (HFD). Anti-…","https://www.pnas.org/doi/full/10.1073/pnas.1415825111","https://scholar.google.com/scholar?q=related:4xQzRo1q5UkJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
21,"JL Durand, AR Nawrocki, PE Scherer, ...","Gender differences in adiponectin modulation of cardiac remodeling in mice deficient in endothelial nitric oxide synthase",2012,"Journal of Cellular …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcb.24206","https://scholar.google.com/scholar?cites=6678212720484528242&as_sdt=2005&sciodt=2007&hl=en",124,"2023-07-13 17:55:37","","10.1002/jcb.24206","","",,,,,21,1.91,5,4,11,"… , we challenged the mice in our study by feeding with a high fat diet (HFD). Consumption of a … over-expressing adiponectin and stained for CD34 had significantly higher vessel density …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/jcb.24206","https://scholar.google.com/scholar?q=related:crD5KhbHrVwJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
278,"G Voros, E Maquoi, D Demeulemeester, N Clerx, ...","Modulation of angiogenesis during adipose tissue development in murine models of obesity",2005,"…","academic.oup.com","https://academic.oup.com/endo/article-abstract/146/10/4545/2500303","https://scholar.google.com/scholar?cites=12916859468509281562&as_sdt=2005&sciodt=2007&hl=en",125,"2023-07-13 17:55:37","","","","",,,,,278,15.44,56,5,18,"… size and lower vessel density in tissues of obese mice, but a … pad mass when data on SFD and HFD were pooled (ρ = 0.34 … mice on HFD for 2 wk, but not for 5 or 15 wk, compared with …","https://academic.oup.com/endo/article/146/10/4545/2500303","https://scholar.google.com/scholar?q=related:Gv0iCkDnQbMJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
